Indicator,ReporterCode,ReporterISO3A,Reporter,ProductCode,Product,Year,Value
Export,324,GIN,Guinea,AGFO,Food,2019,140
Export,516,NAM,Namibia,AGFO,Food,2020,898
Export,620,PRT,Portugal,AGFO,Food,2020,8221
Export,764,THA,Thailand,AGFO,Food,2019,33983
Export,050,BGD,Bangladesh,AGFO,Food,2020,946
Export,840,USA,United States of America,AGFO,Food,2019,135950
Export,826,GBR,United Kingdom,AGFO,Food,2019,31043
Export,703,SVK,Slovak Republic,AGFO,Food,2019,3206
Export,540,NCL,New Caledonia,AGFO,Food,2019,8
Export,258,PYF,French Polynesia,AGFO,Food,2019,28
Export,214,DOM,Dominican Republic,AGFO,Food,2019,2273
Export,756,CHE,Switzerland,AGFO,Food,2019,9396
Export,702,SGP,Singapore,AGFO,Food,2019,13764
Export,792,TUR,Turkey,AGFO,Food,2019,19394
Export,893,MNE,Montenegro,AGFO,Food,2019,56
Export,044,BHS,Bahamas,AGFO,Food,2020,76
Export,682,SAU,"Saudi Arabia, Kingdom of",AGFO,Food,2019,3454
Export,854,BFA,Burkina Faso,AGFO,Food,2019,323
Export,512,OMN,Oman,AGFO,Food,2019,1889
Export,512,OMN,Oman,AGFO,Food,2020,2397
Export,704,VNM,Viet Nam,AGFO,Food,2019,24917
Export,768,TGO,Togo,AGFO,Food,2019,182
Export,140,CAF,Central African Republic,AGFO,Food,2020,0
Export,132,CPV,Cabo Verde,AGFO,Food,2019,50
Export,296,KIR,Kiribati,AGFO,Food,2019,11
Export,012,DZA,Algeria,AGFO,Food,2019,286
Export,496,MNG,Mongolia,AGFO,Food,2020,136
Export,090,SLB,Solomon Islands,AGFO,Food,2020,91
Export,626,TLS,Timor-Leste,AGFO,Food,2019,25
Export,834,TZA,Tanzania,AGFO,Food,2020,818
Export,882,WSM,Samoa,AGFO,Food,2020,17
Export,585,PLW,Palau,AGFO,Food,2019,3
Export,776,TON,Tonga,AGFO,Food,2020,10
Export,780,TTO,Trinidad and Tobago,AGFO,Food,2020,93
Export,120,CMR,Cameroon,AGFO,Food,2019,810
Export,004,AFG,Afghanistan,AGFO,Food,2020,500
Export,585,PLW,Palau,AGFO,Food,2020,1
Export,662,LCA,Saint Lucia,AGFO,Food,2020,22
Export,524,NPL,Nepal,AGFO,Food,2020,454
Export,392,JPN,Japan,AGFO,Food,2019,7173
Export,528,NLD,Netherlands,AGFO,Food,2019,92065
Export,104,MMR,Myanmar,AGFO,Food,2019,4342
Export,052,BRB,Barbados,AGFO,Food,2019,89
Export,144,LKA,Sri Lanka,AGFO,Food,2019,2789
Export,276,DEU,Germany,AGFO,Food,2019,80439
Export,348,HUN,Hungary,AGFO,Food,2019,9765
Export,364,IRN,Iran,AGFO,Food,2019,5477
Export,478,MRT,Mauritania,AGFO,Food,2019,1141
Export,620,PRT,Portugal,AGFO,Food,2019,7887
Export,156,CHN,China,AGFO,Food,2019,71869
Export,250,FRA,France,AGFO,Food,2019,69339
Export,070,BIH,Bosnia and Herzegovina,AGFO,Food,2019,454
Export,288,GHA,Ghana,AGFO,Food,2019,3686
Export,188,CRI,Costa Rica,AGFO,Food,2019,4480
Export,096,BRN,Brunei Darussalam,AGFO,Food,2019,11
Export,634,QAT,Qatar,AGFO,Food,2019,29
Export,498,MDA,"Moldova, Republic of",AGFO,Food,2019,1186
Export,203,CZE,Czech Republic,AGFO,Food,2019,8374
Export,308,GRD,Grenada,AGFO,Food,2019,22
Export,578,NOR,Norway,AGFO,Food,2019,12978
Export,422,LBN,Lebanese Republic,AGFO,Food,2019,622
Export,380,ITA,Italy,AGFO,Food,2019,48609
Export,056,BEL,Belgium,AGFO,Food,2019,44103
Export,533,ABW,"Aruba, the Netherlands with respect to",AGFO,Food,2019,36
Export,566,NGA,Nigeria,AGFO,Food,2019,964
Export,608,PHL,Philippines,AGFO,Food,2019,6427
Export,068,BOL,"Bolivia, Plurinational State of",AGFO,Food,2019,1255
Export,170,COL,Colombia,AGFO,Food,2019,5760
Export,076,BRA,Brazil,AGFO,Food,2019,76346
Export,108,BDI,Burundi,AGFO,Food,2019,81
Export,100,BGR,Bulgaria,AGFO,Food,2019,5221
Export,554,NZL,New Zealand,AGFO,Food,2019,24930
Export,454,MWI,Malawi,AGFO,Food,2019,838
Export,180,COD,Democratic Republic of the Congo,AGFO,Food,2019,94
Export,384,CIV,Côte d'Ivoire,AGFO,Food,2019,6727
Export,616,POL,Poland,AGFO,Food,2019,34436
Export,643,RUS,Russian Federation,AGFO,Food,2019,24567
Export,332,HTI,Haiti,AGFO,Food,2019,54
Export,112,BLR,Belarus,AGFO,Food,2019,5336
Export,414,KWT,"Kuwait, the State of",AGFO,Food,2019,391
Export,480,MUS,Mauritius,AGFO,Food,2019,681
Export,504,MAR,Morocco,AGFO,Food,2019,6104
Export,428,LVA,Latvia,AGFO,Food,2019,3392
Export,222,SLV,El Salvador,AGFO,Food,2019,1111
Export,268,GEO,Georgia,AGFO,Food,2019,886
Export,586,PAK,Pakistan,AGFO,Food,2019,4817
Export,084,BLZ,Belize,AGFO,Food,2019,195
Export,646,RWA,Rwanda,AGFO,Food,2019,424
Export,508,MOZ,Mozambique,AGFO,Food,2019,775
Export,372,IRL,Ireland,AGFO,Food,2019,15133
Export,320,GTM,Guatemala,AGFO,Food,2019,5440
Export,060,BMU,Bermuda,AGFO,Food,2019,4
Export,524,NPL,Nepal,AGFO,Food,2019,435
Export,270,GMB,The Gambia,AGFO,Food,2019,6
Export,356,IND,India,AGFO,Food,2019,33665
Export,036,AUS,Australia,AGFO,Food,2019,29497
Export,484,MEX,Mexico,AGFO,Food,2019,36148
Export,496,MNG,Mongolia,AGFO,Food,2019,161
Export,340,HND,Honduras,AGFO,Food,2019,2288
Export,440,LTU,Lithuania,AGFO,Food,2019,5742
Export,008,ALB,Albania,AGFO,Food,2019,277
Export,604,PER,Peru,AGFO,Food,2019,10414
Export,191,HRV,Croatia,AGFO,Food,2019,2488
Export,388,JAM,Jamaica,AGFO,Food,2019,349
Export,158,CHT,Chinese Taipei,AGFO,Food,2019,5061
Export,376,ISR,Israel,AGFO,Food,2019,1854
Export,516,NAM,Namibia,AGFO,Food,2019,1137
Export,458,MYS,Malaysia,AGFO,Food,2019,21930
Export,072,BWA,Botswana,AGFO,Food,2019,90
Export,124,CAN,Canada,AGFO,Food,2019,49790
Export,051,ARM,Armenia,AGFO,Food,2019,768
Export,204,BEN,Benin,AGFO,Food,2019,224
Export,360,IDN,Indonesia,AGFO,Food,2019,34045
Export,300,GRC,Greece,AGFO,Food,2019,6791
Export,642,ROM,Romania,AGFO,Food,2019,7974
Export,600,PRY,Paraguay,AGFO,Food,2019,4836
Export,562,NER,Niger,AGFO,Food,2019,179
Export,048,BHR,"Bahrain, Kingdom of",AGFO,Food,2019,613
Export,446,MAC,"Macao, China",AGFO,Food,2019,51
Export,174,COM,Comoros,AGFO,Food,2019,21
Export,032,ARG,Argentina,AGFO,Food,2019,38265
Export,442,LUX,Luxembourg,AGFO,Food,2019,1342
Export,417,KGZ,Kyrgyz Republic,AGFO,Food,2019,255
Export,116,KHM,Cambodia,AGFO,Food,2019,680
Export,400,JOR,Jordan,AGFO,Food,2019,1103
Export,196,CYP,Cyprus,AGFO,Food,2019,496
Export,470,MLT,Malta,AGFO,Food,2019,328
Export,152,CHL,Chile,AGFO,Food,2019,18252
Export,418,LAO,Lao People's Democratic Republic,AGFO,Food,2019,1313
Export,352,ISL,Iceland,AGFO,Food,2019,2445
Export,040,AUT,Austria,AGFO,Food,2019,14108
Export,450,MDG,Madagascar,AGFO,Food,2019,974
Export,178,COG,Congo,AGFO,Food,2019,22
Export,028,ATG,Antigua and Barbuda,AGFO,Food,2019,5
Export,104,MMR,Myanmar,AGFO,Food,2020,4826
Export,404,KEN,Kenya,AGFO,Food,2019,2552
Export,231,ETH,Ethiopia,AGFO,Food,2019,1956
Export,208,DNK,Denmark,AGFO,Food,2019,20140
Export,031,AZE,Azerbaijan,AGFO,Food,2019,768
Export,426,LSO,Lesotho,AGFO,Food,2019,19
Export,462,MDV,Maldives,AGFO,Food,2019,154
Export,218,ECU,Ecuador,AGFO,Food,2019,10730
Export,233,EST,Estonia,AGFO,Food,2019,1523
Export,246,FIN,Finland,AGFO,Food,2019,1884
Export,344,HKG,"Hong Kong, China",AGFO,Food,2019,10935
Export,242,FJI,Fiji,AGFO,Food,2019,440
Export,024,AGO,Angola,AGFO,Food,2019,112
Export,724,ESP,Spain,AGFO,Food,2020,61178
Export,586,PAK,Pakistan,AGFO,Food,2020,4229
Export,000,,World,AGFO,Food,2019,1526959
Export,056,BEL,Belgium,AGFO,Food,2020,44718
Export,716,ZWE,Zimbabwe,AGFO,Food,2019,1004
Export,705,SVN,Slovenia,AGFO,Food,2019,2334
Export,894,ZMB,Zambia,AGFO,Food,2019,518
Export,858,URY,Uruguay,AGFO,Food,2019,5021
Export,084,BLZ,Belize,AGFO,Food,2020,189
Export,040,AUT,Austria,AGFO,Food,2020,14774
Export,112,BLR,Belarus,AGFO,Food,2020,5516
Export,800,UGA,Uganda,AGFO,Food,2019,1489
Export,724,ESP,Spain,AGFO,Food,2019,57501
Export,918,EEC,European Union,AGFO,Food,2019,554894
Export,670,VCT,Saint Vincent and the Grenadines,AGFO,Food,2019,27
Export,678,STP,Sao Tomé and Principe,AGFO,Food,2019,9
Export,036,AUS,Australia,AGFO,Food,2020,27925
Export,562,NER,Niger,AGFO,Food,2020,72
Export,100,BGR,Bulgaria,AGFO,Food,2020,5271
Export,060,BMU,Bermuda,AGFO,Food,2020,3
Export,076,BRA,Brazil,AGFO,Food,2020,81391
Export,108,BDI,Burundi,AGFO,Food,2020,81
Export,048,BHR,"Bahrain, Kingdom of",AGFO,Food,2020,587
Export,068,BOL,"Bolivia, Plurinational State of",AGFO,Food,2020,1417
Export,860,UZB,Uzbekistan,AGFO,Food,2019,1504
Export,174,COM,Comoros,AGFO,Food,2020,13
Export,170,COL,Colombia,AGFO,Food,2020,6337
Export,032,ARG,Argentina,AGFO,Food,2020,35612
Export,031,AZE,Azerbaijan,AGFO,Food,2020,754
Export,804,UKR,Ukraine,AGFO,Food,2019,22020
Export,158,CHT,Chinese Taipei,AGFO,Food,2020,4674
Export,116,KHM,Cambodia,AGFO,Food,2020,789
Export,752,SWE,Sweden,AGFO,Food,2019,10272
Export,152,CHL,Chile,AGFO,Food,2020,17614
Export,052,BRB,Barbados,AGFO,Food,2020,82
Export,144,LKA,Sri Lanka,AGFO,Food,2020,2630
Export,892,SRB,Serbia,AGFO,Food,2019,3565
Export,008,ALB,Albania,AGFO,Food,2020,306
Export,784,ARE,United Arab Emirates,AGFO,Food,2019,13372
Export,762,TJK,Tajikistan,AGFO,Food,2019,25
Export,818,EGY,Egypt,AGFO,Food,2019,5073
Export,887,YEM,Yemen,AGFO,Food,2019,23
Export,748,SWZ,Eswatini,AGFO,Food,2019,574
Export,690,SYC,Seychelles,AGFO,Food,2019,333
Export,710,ZAF,South Africa,AGFO,Food,2019,9635
Export,807,MKD,North Macedonia,AGFO,Food,2019,674
Export,662,LCA,Saint Lucia,AGFO,Food,2019,37
Export,686,SEN,Senegal,AGFO,Food,2019,1376
Export,788,TUN,Tunisia,AGFO,Food,2019,1592
Export,740,SUR,Suriname,AGFO,Food,2019,156
Export,484,MEX,Mexico,AGFO,Food,2020,37813
Export,840,USA,United States of America,AGFO,Food,2020,143939
Export,508,MOZ,Mozambique,AGFO,Food,2020,590
Export,702,SGP,Singapore,AGFO,Food,2020,12851
Export,860,UZB,Uzbekistan,AGFO,Food,2020,1410
Export,748,SWZ,Eswatini,AGFO,Food,2020,540
Export,558,NIC,Nicaragua,AGFO,Food,2020,2472
Export,528,NLD,Netherlands,AGFO,Food,2020,94076
Export,826,GBR,United Kingdom,AGFO,Food,2020,28308
Export,703,SVK,Slovak Republic,AGFO,Food,2020,3497
Export,554,NZL,New Zealand,AGFO,Food,2020,25287
Export,504,MAR,Morocco,AGFO,Food,2020,6159
Export,616,POL,Poland,AGFO,Food,2020,37460
Export,643,RUS,Russian Federation,AGFO,Food,2020,28037
Export,893,MNE,Montenegro,AGFO,Food,2020,56
Export,768,TGO,Togo,AGFO,Food,2020,241
Export,854,BFA,Burkina Faso,AGFO,Food,2020,299
Export,892,SRB,Serbia,AGFO,Food,2020,4093
Export,566,NGA,Nigeria,AGFO,Food,2020,1041
Export,608,PHL,Philippines,AGFO,Food,2020,5911
Export,804,UKR,Ukraine,AGFO,Food,2020,22089
Export,704,VNM,Viet Nam,AGFO,Food,2020,24716
Export,752,SWE,Sweden,AGFO,Food,2020,10674
Export,686,SEN,Senegal,AGFO,Food,2020,1232
Export,578,NOR,Norway,AGFO,Food,2020,12122
Export,918,EEC,European Union,AGFO,Food,2020,571294
Export,634,QAT,Qatar,AGFO,Food,2020,29
Export,762,TJK,Tajikistan,AGFO,Food,2020,29
Export,818,EGY,Egypt,AGFO,Food,2020,4846
Export,705,SVN,Slovenia,AGFO,Food,2020,2411
Export,498,MDA,"Moldova, Republic of",AGFO,Food,2020,1039
Export,764,THA,Thailand,AGFO,Food,2020,33362
Export,716,ZWE,Zimbabwe,AGFO,Food,2020,975
Export,807,MKD,North Macedonia,AGFO,Food,2020,652
Export,533,ABW,"Aruba, the Netherlands with respect to",AGFO,Food,2020,33
Export,642,ROM,Romania,AGFO,Food,2020,7926
Export,682,SAU,"Saudi Arabia, Kingdom of",AGFO,Food,2020,3585
Export,792,TUR,Turkey,AGFO,Food,2020,20366
Export,784,ARE,United Arab Emirates,AGFO,Food,2020,13399
Export,604,PER,Peru,AGFO,Food,2020,10091
Export,710,ZAF,South Africa,AGFO,Food,2020,10107
Export,756,CHE,Switzerland,AGFO,Food,2020,9574
Export,591,PAN,Panama,AGFO,Food,2020,517
Export,591,PAN,Panama,AGFO,Food,2019,543
Export,410,KOR,"Korea, Republic of",AGFO,Food,2019,7907
Export,332,HTI,Haiti,AGFO,Food,2020,42
Export,414,KWT,"Kuwait, the State of",AGFO,Food,2020,390
Export,384,CIV,Côte d'Ivoire,AGFO,Food,2020,7043
Export,214,DOM,Dominican Republic,AGFO,Food,2020,2199
Export,426,LSO,Lesotho,AGFO,Food,2020,30
Export,376,ISR,Israel,AGFO,Food,2020,1870
Export,404,KEN,Kenya,AGFO,Food,2020,2904
Export,470,MLT,Malta,AGFO,Food,2020,273
Export,372,IRL,Ireland,AGFO,Food,2020,14949
Export,320,GTM,Guatemala,AGFO,Food,2020,5995
Export,356,IND,India,AGFO,Food,2020,35189
Export,233,EST,Estonia,AGFO,Food,2020,1578
Export,422,LBN,Lebanese Republic,AGFO,Food,2020,709
Export,348,HUN,Hungary,AGFO,Food,2020,10325
Export,440,LTU,Lithuania,AGFO,Food,2020,6593
Export,204,BEN,Benin,AGFO,Food,2020,190
Export,398,KAZ,Kazakhstan,AGFO,Food,2020,3252
Export,364,IRN,Iran,AGFO,Food,2020,6061
Export,410,KOR,"Korea, Republic of",AGFO,Food,2020,8346
Export,246,FIN,Finland,AGFO,Food,2020,2045
Export,458,MYS,Malaysia,AGFO,Food,2020,23610
Export,191,HRV,Croatia,AGFO,Food,2020,2770
Export,178,COG,Congo,AGFO,Food,2020,19
Export,096,BRN,Brunei Darussalam,AGFO,Food,2020,10
Export,156,CHN,China,AGFO,Food,2020,69611
Export,450,MDG,Madagascar,AGFO,Food,2020,881
Export,300,GRC,Greece,AGFO,Food,2020,7737
Export,222,SLV,El Salvador,AGFO,Food,2020,1087
Export,268,GEO,Georgia,AGFO,Food,2020,938
Export,070,BIH,Bosnia and Herzegovina,AGFO,Food,2020,498
Export,124,CAN,Canada,AGFO,Food,2020,54737
Export,072,BWA,Botswana,AGFO,Food,2020,84
Export,288,GHA,Ghana,AGFO,Food,2020,3498
Export,340,HND,Honduras,AGFO,Food,2020,2818
Export,540,NCL,New Caledonia,AGFO,Food,2020,9
Export,044,BHS,Bahamas,AGFO,Food,2019,77
Export,196,CYP,Cyprus,AGFO,Food,2020,519
Export,231,ETH,Ethiopia,AGFO,Food,2020,2209
Export,270,GMB,The Gambia,AGFO,Food,2020,6
Export,670,VCT,Saint Vincent and the Grenadines,AGFO,Food,2020,27
Export,478,MRT,Mauritania,AGFO,Food,2020,858
Export,740,SUR,Suriname,AGFO,Food,2020,120
Export,090,SLB,Solomon Islands,AGFO,Food,2019,102
Export,368,IRQ,Iraq,AGFO,Food,2019,79
Export,736,SDN,Sudan,AGFO,Food,2020,1612
Export,120,CMR,Cameroon,AGFO,Food,2020,897
Export,024,AGO,Angola,AGFO,Food,2020,52
Export,760,SYR,Syrian Arab Republic,AGFO,Food,2020,632
Export,862,VEN,"Venezuela, Bolivarian Republic of",AGFO,Food,2020,24
Export,266,GAB,Gabon,AGFO,Food,2019,11
Export,646,RWA,Rwanda,AGFO,Food,2020,437
Export,626,TLS,Timor-Leste,AGFO,Food,2020,17
Export,659,KNA,Saint Kitts and Nevis,AGFO,Food,2020,11
Export,466,MLI,Mali,AGFO,Food,2019,317
Export,480,MUS,Mauritius,AGFO,Food,2020,612
Export,428,LVA,Latvia,AGFO,Food,2020,3671
Export,788,TUN,Tunisia,AGFO,Food,2020,2111
Export,887,YEM,Yemen,AGFO,Food,2020,30
Export,012,DZA,Algeria,AGFO,Food,2020,361
Export,140,CAF,Central African Republic,AGFO,Food,2019,0
Export,132,CPV,Cabo Verde,AGFO,Food,2020,36
Export,218,ECU,Ecuador,AGFO,Food,2020,11240
Export,380,ITA,Italy,AGFO,Food,2020,50777
Export,328,GUY,Guyana,AGFO,Food,2020,399
Export,442,LUX,Luxembourg,AGFO,Food,2020,1342
Export,446,MAC,"Macao, China",AGFO,Food,2020,37
Export,208,DNK,Denmark,AGFO,Food,2020,20453
Export,894,ZMB,Zambia,AGFO,Food,2020,596
Export,678,STP,Sao Tomé and Principe,AGFO,Food,2020,12
Export,028,ATG,Antigua and Barbuda,AGFO,Food,2020,2
Export,434,LBY,Libya,AGFO,Food,2019,28
Export,328,GUY,Guyana,AGFO,Food,2019,421
Export,004,AFG,Afghanistan,AGFO,Food,2019,548
Export,694,SLE,Sierra Leone,AGFO,Food,2020,53
Export,558,NIC,Nicaragua,AGFO,Food,2019,2405
Export,398,KAZ,Kazakhstan,AGFO,Food,2019,3260
Export,050,BGD,Bangladesh,AGFO,Food,2019,954
Export,203,CZE,Czech Republic,AGFO,Food,2020,9000
Export,180,COD,Democratic Republic of the Congo,AGFO,Food,2020,119
Export,258,PYF,French Polynesia,AGFO,Food,2020,22
Export,392,JPN,Japan,AGFO,Food,2020,7664
Export,352,ISL,Iceland,AGFO,Food,2020,2315
Export,360,IDN,Indonesia,AGFO,Food,2020,38538
Export,304,GRL,Greenland,AGFO,Food,2019,681
Export,250,FRA,France,AGFO,Food,2020,68196
Export,417,KGZ,Kyrgyz Republic,AGFO,Food,2020,243
Export,188,CRI,Costa Rica,AGFO,Food,2020,4626
Export,276,DEU,Germany,AGFO,Food,2020,80860
Export,400,JOR,Jordan,AGFO,Food,2020,1131
Export,344,HKG,"Hong Kong, China",AGFO,Food,2020,8159
Export,740,SUR,Suriname,MA,Manufactures,2019,26
Export,140,CAF,Central African Republic,MA,Manufactures,2020,37
Export,348,HUN,Hungary,MA,Manufactures,2020,103917
Export,434,LBY,Libya,MA,Manufactures,2020,256
Export,031,AZE,Azerbaijan,MA,Manufactures,2020,478
Export,694,SLE,Sierra Leone,MA,Manufactures,2020,48
Export,458,MYS,Malaysia,MA,Manufactures,2019,166935
Export,372,IRL,Ireland,MA,Manufactures,2019,150434
Export,380,ITA,Italy,MA,Manufactures,2019,438409
Export,600,PRY,Paraguay,MA,Manufactures,2019,1061
Export,410,KOR,"Korea, Republic of",MA,Manufactures,2019,473185
Export,356,IND,India,MA,Manufactures,2019,229445
Export,642,ROM,Romania,MA,Manufactures,2019,62770
Export,417,KGZ,Kyrgyz Republic,MA,Manufactures,2019,442
Export,440,LTU,Lithuania,MA,Manufactures,2019,21216
Export,446,MAC,"Macao, China",MA,Manufactures,2019,928
Export,442,LUX,Luxembourg,MA,Manufactures,2019,13926
Export,344,HKG,"Hong Kong, China",MA,Manufactures,2019,491236
Export,516,NAM,Namibia,MA,Manufactures,2019,2127
Export,024,AGO,Angola,MA,Manufactures,2020,428
Export,462,MDV,Maldives,MA,Manufactures,2020,0
Export,214,DOM,Dominican Republic,MA,Manufactures,2019,5827
Export,258,PYF,French Polynesia,MA,Manufactures,2019,81
Export,414,KWT,"Kuwait, the State of",MA,Manufactures,2020,3736
Export,764,THA,Thailand,MA,Manufactures,2020,164406
Export,332,HTI,Haiti,MA,Manufactures,2020,654
Export,585,PLW,Palau,MA,Manufactures,2019,1
Export,690,SYC,Seychelles,MA,Manufactures,2019,94
Export,586,PAK,Pakistan,MA,Manufactures,2020,16404
Export,360,IDN,Indonesia,MA,Manufactures,2020,76105
Export,428,LVA,Latvia,MA,Manufactures,2020,9897
Export,678,STP,Sao Tomé and Principe,MA,Manufactures,2020,1
Export,384,CIV,Côte d'Ivoire,MA,Manufactures,2019,1224
Export,414,KWT,"Kuwait, the State of",MA,Manufactures,2019,5042
Export,392,JPN,Japan,MA,Manufactures,2019,611026
Export,454,MWI,Malawi,MA,Manufactures,2019,61
Export,554,NZL,New Zealand,MA,Manufactures,2019,6981
Export,528,NLD,Netherlands,MA,Manufactures,2019,478973
Export,480,MUS,Mauritius,MA,Manufactures,2019,1133
Export,504,MAR,Morocco,MA,Manufactures,2019,20635
Export,242,FJI,Fiji,MA,Manufactures,2020,213
Export,120,CMR,Cameroon,MA,Manufactures,2020,308
Export,296,KIR,Kiribati,MA,Manufactures,2019,1
Export,887,YEM,Yemen,MA,Manufactures,2020,0
Export,768,TGO,Togo,MA,Manufactures,2020,507
Export,762,TJK,Tajikistan,MA,Manufactures,2020,148
Export,818,EGY,Egypt,MA,Manufactures,2020,12831
Export,804,UKR,Ukraine,MA,Manufactures,2020,20094
Export,620,PRT,Portugal,MA,Manufactures,2020,47255
Export,682,SAU,"Saudi Arabia, Kingdom of",MA,Manufactures,2020,44113
Export,296,KIR,Kiribati,MA,Manufactures,2020,0
Export,426,LSO,Lesotho,MA,Manufactures,2020,747
