IndicatorCategory,IndicatorCode,Indicator,ReporterCode,ReporterISO3A,Reporter,PartnerCode,PartnerISO3A,Partner,ProductClassificationCode,ProductClassification,ProductCode,Product,PeriodCode,Period,FrequencyCode,Frequency,UnitCode,Unit,Year,ValueFlagCode,ValueFlag,Value
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,840,USA,United States of America,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,,,313806
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,682,SAU,"Saudi Arabia, Kingdom of",0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,,,19834
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,854,BFA,Burkina Faso,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,,,394
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,585,PLW,Palau,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,E,Estimate,8
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,634,QAT,Qatar,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,,,3372
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,626,TLS,Timor-Leste,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,67
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,56,BEL,Belgium,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,64021
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,710,ZAF,South Africa,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,8548
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,558,NIC,Nicaragua,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,,,243
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,659,KNA,Saint Kitts and Nevis,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,E,Estimate,27
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,512,OMN,Oman,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,1201
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,858,URY,Uruguay,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,,,676
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,585,PLW,Palau,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,11
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,218,ECU,Ecuador,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,1814
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,776,TON,Tonga,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,E,Estimate,19
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,893,MNE,Montenegro,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,,,152
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,860,UZB,Uzbekistan,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,,,2103
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,0,,World,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,,,1880307
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,533,ABW,"Aruba, the Netherlands with respect to",0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,89
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,12,DZA,Algeria,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,E,Estimate,4276
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,608,PHL,Philippines,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,,,6712
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,368,IRQ,Iraq,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,E,Estimate,4224
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,566,NGA,Nigeria,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,6600
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,398,KAZ,Kazakhstan,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,3655
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,690,SYC,Seychelles,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,E,Estimate,184
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,780,TTO,Trinidad and Tobago,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,397
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,702,SGP,Singapore,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,,,12600
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,540,NCL,New Caledonia,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,E,Estimate,603
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,540,NCL,New Caledonia,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,358
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,578,NOR,Norway,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,13790
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,554,NZL,New Zealand,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,6791
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,328,GUY,Guyana,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,1162
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,484,MEX,Mexico,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,58949
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,496,MNG,Mongolia,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,1197
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,508,MOZ,Mozambique,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,700
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,140,CAF,Central African Republic,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,E,Estimate,102
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,428,LVA,Latvia,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,2499
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,384,CIV,CÙte d'Ivoire,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,692
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,740,SUR,Suriname,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,202
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,702,SGP,Singapore,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,20590
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,670,VCT,Saint Vincent and the Grenadines,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,10
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,44,BHS,Bahamas,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,E,Estimate,292
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,90,SLB,Solomon Islands,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,E,Estimate,51
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,516,NAM,Namibia,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,810
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,604,PER,Peru,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,4346
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,96,BRN,Brunei Darussalam,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,466
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,422,LBN,Lebanese Republic,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,1291
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,818,EGY,Egypt,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,,,5213
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,120,CMR,Cameroon,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,E,Estimate,417
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,887,YEM,Yemen,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,200
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,524,NPL,Nepal,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,963
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,756,CHE,Switzerland,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,19737
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,324,GIN,Guinea,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,E,Estimate,526
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,764,THA,Thailand,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,15830
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,616,POL,Poland,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,35063
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,643,RUS,Russian Federation,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,35515
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,24,AGO,Angola,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,2458
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,662,LCA,Saint Lucia,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,50
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,70,BIH,Bosnia and Herzegovina,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,847
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,204,BEN,Benin,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,212
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,170,COL,Colombia,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,6713
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,804,UKR,Ukraine,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,6005
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,893,MNE,Montenegro,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,223
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,887,YEM,Yemen,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,211
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,792,TUR,Turkey,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,19531
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,800,UGA,Uganda,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,577
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,894,ZMB,Zambia,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,636
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,528,NLD,Netherlands,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,46323
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,762,TJK,Tajikistan,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,318
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,818,EGY,Egypt,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,4822
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,882,WSM,Samoa,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,37
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,222,SLV,El Salvador,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,612
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,250,FRA,France,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,103170
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,158,CHT,Chinese Taipei,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,12976
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,762,TJK,Tajikistan,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,,,223
